CustomerID,FirstName,LastName,Country,CityClean,Phone,OrderID,OrderDate,OrderNumber,TotalAmount,ProductID,ProductName,UnitPrice,Package,IsDiscontinued,SupplierID,CompanyName,ContactName,SupplierCity,SupplierCountry,SupplierPhone,Fax
10,Elizabeth,Lincoln,Canada,Tsawwassen,(604) 555-4729,728,3/25/2014,543105,717.5,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
35,Carlos,Hern?ndez,Venezuela,San Cristóbal,(5) 555-1340,729,3/25/2014,543106,912,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,730,3/26/2014,543107,2233,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclÃÂ©siastiques,GuylÃÂ¨ne Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,730,3/26/2014,543107,2233,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,730,3/26/2014,543107,2233,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,730,3/26/2014,543107,2233,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
50,Catherine,Dewey,Belgium,Bruxelles,(02) 201 24 67,731,3/26/2014,543108,1500.7,8,Northwoods Cranberry Sauce,40,12 - 12 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
50,Catherine,Dewey,Belgium,Bruxelles,(02) 201 24 67,731,3/26/2014,543108,1500.7,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
50,Catherine,Dewey,Belgium,Bruxelles,(02) 201 24 67,731,3/26/2014,543108,1500.7,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
50,Catherine,Dewey,Belgium,Bruxelles,(02) 201 24 67,731,3/26/2014,543108,1500.7,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
20,Roland,Mendel,Austria,Graz,7675-3425,732,3/26/2014,543109,4813.5,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
20,Roland,Mendel,Austria,Graz,7675-3425,732,3/26/2014,543109,4813.5,12,Queso Manchego La Pastora,38,10 - 500 g pkgs.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
20,Roland,Mendel,Austria,Graz,7675-3425,732,3/26/2014,543109,4813.5,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
20,Roland,Mendel,Austria,Graz,7675-3425,732,3/26/2014,543109,4813.5,27,Schoggi Schokolade,43.9,100 - 100 g pieces,FALSE,11,Heli SÃÂ¼?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,
20,Roland,Mendel,Austria,Graz,7675-3425,732,3/26/2014,543109,4813.5,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
20,Roland,Mendel,Austria,Graz,7675-3425,732,3/26/2014,543109,4813.5,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,733,3/27/2014,543110,310,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
34,Mario,Pontes,Brazil,Rio de Janeiro,(21) 555-0091,734,3/27/2014,543111,15810,38,CÃÂ´te de Blaye,263.5,12 - 75 cl bottles,FALSE,18,Aux joyeux ecclÃÂ©siastiques,GuylÃÂ¨ne Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
10,Elizabeth,Lincoln,Canada,Tsawwassen,(604) 555-4729,735,3/27/2014,543112,1014,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
10,Elizabeth,Lincoln,Canada,Tsawwassen,(604) 555-4729,735,3/27/2014,543112,1014,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,736,3/27/2014,543113,796.5,13,Konbu,6,2 kg box,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,736,3/27/2014,543113,796.5,57,Ravioli Angelo,19.5,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,737,3/30/2014,543114,1809.75,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,737,3/30/2014,543114,1809.75,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,737,3/30/2014,543114,1809.75,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
37,Patricia,McKenna,Ireland,Cork,2967 542,738,3/30/2014,543115,2248.2,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
37,Patricia,McKenna,Ireland,Cork,2967 542,738,3/30/2014,543115,2248.2,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
37,Patricia,McKenna,Ireland,Cork,2967 542,738,3/30/2014,543115,2248.2,32,Mascarpone Fabioli,32,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
54,Yvonne,Moncada,Argentina,Buenos Aires,(1) 135-5333,739,3/30/2014,543116,2220,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
54,Yvonne,Moncada,Argentina,Buenos Aires,(1) 135-5333,739,3/30/2014,543116,2220,20,Sir Rodney's Marmalade,81,30 gift boxes,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
54,Yvonne,Moncada,Argentina,Buenos Aires,(1) 135-5333,739,3/30/2014,543116,2220,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
54,Yvonne,Moncada,Argentina,Buenos Aires,(1) 135-5333,739,3/30/2014,543116,2220,77,Original Frankfurter grÃÂ¼ne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
19,Ann,Devon,UK,London,(171) 555-0297,740,3/31/2014,543117,2772,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
19,Ann,Devon,UK,London,(171) 555-0297,740,3/31/2014,543117,2772,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
19,Ann,Devon,UK,London,(171) 555-0297,740,3/31/2014,543117,2772,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,741,3/31/2014,543118,3772,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,741,3/31/2014,543118,3772,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,742,3/31/2014,543119,1353.6,6,Grandma's Boysenberry Spread,25,12 - 8 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,742,3/31/2014,543119,1353.6,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,742,3/31/2014,543119,1353.6,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
20,Roland,Mendel,Austria,Graz,7675-3425,743,4/1/2014,543120,4931,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
20,Roland,Mendel,Austria,Graz,7675-3425,743,4/1/2014,543120,4931,34,Sasquatch Ale,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
20,Roland,Mendel,Austria,Graz,7675-3425,743,4/1/2014,543120,4931,55,PÃÂ¢tÃÂ© chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
20,Roland,Mendel,Austria,Graz,7675-3425,743,4/1/2014,543120,4931,61,Sirop d'ÃÂ©rable,28.5,24 - 500 ml bottles,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
63,Horst,Kloss,Germany,Cunewalde,0372-035188,744,4/1/2014,543121,2870,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,744,4/1/2014,543121,2870,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
63,Horst,Kloss,Germany,Cunewalde,0372-035188,744,4/1/2014,543121,2870,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
77,Liz,Nixon,USA,Portland,(503) 555-3612,745,4/1/2014,543122,69.6,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,746,4/1/2014,543123,6527.25,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,746,4/1/2014,543123,6527.25,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
83,Palle,Ibsen,Denmark,Århus,86 21 32 43,747,4/2/2014,543124,990,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
58,Guillermo,Fern?ndez,Mexico,México D.F.,(5) 552-3745,748,4/2/2014,543125,1196,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
58,Guillermo,Fern?ndez,Mexico,México D.F.,(5) 552-3745,748,4/2/2014,543125,1196,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
63,Horst,Kloss,Germany,Cunewalde,0372-035188,749,4/2/2014,543126,560,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
46,Carlos,Gonz?lez,Venezuela,Barquisimeto,(9) 331-6954,750,4/3/2014,543127,1980,32,Mascarpone Fabioli,32,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
46,Carlos,Gonz?lez,Venezuela,Barquisimeto,(9) 331-6954,750,4/3/2014,543127,1980,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
46,Carlos,Gonz?lez,Venezuela,Barquisimeto,(9) 331-6954,750,4/3/2014,543127,1980,52,Filo Mix,7,16 - 2 kg boxes,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
91,Zbyszek,Piestrzeniewicz,Poland,Warszawa,(26) 642-7012,751,4/3/2014,543128,686,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
91,Zbyszek,Piestrzeniewicz,Poland,Warszawa,(26) 642-7012,751,4/3/2014,543128,686,61,Sirop d'ÃÂ©rable,28.5,24 - 500 ml bottles,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
91,Zbyszek,Piestrzeniewicz,Poland,Warszawa,(26) 642-7012,751,4/3/2014,543128,686,74,Longlife Tofu,10,5 kg pkg.,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
91,Zbyszek,Piestrzeniewicz,Poland,Warszawa,(26) 642-7012,751,4/3/2014,543128,686,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
56,Henriette,Pfalzheim,Germany,Köln,0221-0644327,752,4/3/2014,543129,1261,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
56,Henriette,Pfalzheim,Germany,Köln,0221-0644327,752,4/3/2014,543129,1261,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
56,Henriette,Pfalzheim,Germany,Köln,0221-0644327,752,4/3/2014,543129,1261,77,Original Frankfurter grÃÂ¼ne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,753,4/6/2014,543130,1075,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,753,4/6/2014,543130,1075,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,753,4/6/2014,543130,1075,77,Original Frankfurter grÃÂ¼ne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,754,4/6/2014,543131,2769,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,754,4/6/2014,543131,2769,22,Gustaf's Kn?ckebr?d,21,24 - 500 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,754,4/6/2014,543131,2769,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,754,4/6/2014,543131,2769,55,PÃÂ¢tÃÂ© chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,755,4/6/2014,543132,1902,13,Konbu,6,2 kg box,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,755,4/6/2014,543132,1902,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,755,4/6/2014,543132,1902,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,755,4/6/2014,543132,1902,55,PÃÂ¢tÃÂ© chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
78,Liu,Wong,USA,Butte,(406) 555-5834,756,4/6/2014,543133,326,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
78,Liu,Wong,USA,Butte,(406) 555-5834,756,4/6/2014,543133,326,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
78,Liu,Wong,USA,Butte,(406) 555-5834,756,4/6/2014,543133,326,52,Filo Mix,7,16 - 2 kg boxes,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
50,Catherine,Dewey,Belgium,Bruxelles,(02) 201 24 67,757,4/7/2014,543134,295.38,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli SÃÂ¼?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,
50,Catherine,Dewey,Belgium,Bruxelles,(02) 201 24 67,757,4/7/2014,543134,295.38,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
90,Matti,Karttunen,Finland,Helsinki,90-224 8858,758,4/7/2014,543135,586,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
90,Matti,Karttunen,Finland,Helsinki,90-224 8858,758,4/7/2014,543135,586,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
32,Howard,Snyder,USA,Eugene,(503) 555-7555,759,4/7/2014,543136,391.58,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
32,Howard,Snyder,USA,Eugene,(503) 555-7555,759,4/7/2014,543136,391.58,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
60,Isabel,de Castro,Portugal,Lisboa,(1) 356-5634,760,4/8/2014,543137,2633.9,8,Northwoods Cranberry Sauce,40,12 - 12 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
60,Isabel,de Castro,Portugal,Lisboa,(1) 356-5634,760,4/8/2014,543137,2633.9,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
60,Isabel,de Castro,Portugal,Lisboa,(1) 356-5634,760,4/8/2014,543137,2633.9,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
20,Roland,Mendel,Austria,Graz,7675-3425,761,4/8/2014,543138,4903.5,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
20,Roland,Mendel,Austria,Graz,7675-3425,761,4/8/2014,543138,4903.5,34,Sasquatch Ale,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
20,Roland,Mendel,Austria,Graz,7675-3425,761,4/8/2014,543138,4903.5,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
30,JosÃÂ©,Pedro Freyre,Spain,Sevilla,(95) 555 82 82,762,4/8/2014,543139,702,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
30,JosÃÂ©,Pedro Freyre,Spain,Sevilla,(95) 555 82 82,762,4/8/2014,543139,702,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
30,JosÃÂ©,Pedro Freyre,Spain,Sevilla,(95) 555 82 82,762,4/8/2014,543139,702,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
66,Maurizio,Moroni,Italy,Reggio Emilia,0522-556721,763,4/9/2014,543140,645,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
66,Maurizio,Moroni,Italy,Reggio Emilia,0522-556721,763,4/9/2014,543140,645,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
1,Maria,Anders,Germany,Berlin,030-0074321,764,4/9/2014,543141,960,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,
1,Maria,Anders,Germany,Berlin,030-0074321,764,4/9/2014,543141,960,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
25,Peter,Franken,Germany,Aachen,089-0877310,765,4/9/2014,543142,2974,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
25,Peter,Franken,Germany,Aachen,089-0877310,765,4/9/2014,543142,2974,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
25,Peter,Franken,Germany,Aachen,089-0877310,765,4/9/2014,543142,2974,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,766,4/9/2014,543143,361,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,766,4/9/2014,543143,361,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,766,4/9/2014,543143,361,45,Rogede sild,9.5,1k pkg.,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,766,4/9/2014,543143,361,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
47,Felipe,Izquierdo,Venezuela,Isla de Margarita,(8) 34-56-12,767,4/10/2014,543144,270.2,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
70,Jonas,Bergulfsen,Norway,Stavern,07-98 92 35,768,4/10/2014,543145,622.35,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
70,Jonas,Bergulfsen,Norway,Stavern,07-98 92 35,768,4/10/2014,543145,622.35,77,Original Frankfurter grÃÂ¼ne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
4,Thomas,Hardy,UK,London,(171) 555-7788,769,4/10/2014,543146,491.5,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
4,Thomas,Hardy,UK,London,(171) 555-7788,769,4/10/2014,543146,491.5,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
